category,level,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation,is_premium,source,review_status
Burkina Faso,BEPC,Un document indique par erreur que Ouagadougou est le chef-lieu de Sirba. Quelle ville faut-il retenir ?,Bogandé,Banfora,Gaoua,Ziniaré,0,"Pour la région Sirba, le chef-lieu officiel indiqué en 2025 est Bogandé, et non Ouagadougou.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Kaya est le chef-lieu de Sirba. Quelle ville faut-il retenir ?,Bogandé,Tenkodogo,Ouagadougou,Tougan,0,"Pour la région Sirba, le chef-lieu officiel indiqué en 2025 est Bogandé, et non Kaya.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Dori est le chef-lieu de Sirba. Quelle ville faut-il retenir ?,Dori,Gaoua,Bogandé,Banfora,2,"Pour la région Sirba, le chef-lieu officiel indiqué en 2025 est Bogandé, et non Dori.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Koudougou est le chef-lieu de Sirba. Quelle ville faut-il retenir ?,Manga,Ouahigouya,Bogandé,Djibo,2,"Pour la région Sirba, le chef-lieu officiel indiqué en 2025 est Bogandé, et non Koudougou.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Tenkodogo est le chef-lieu de Sirba. Quelle ville faut-il retenir ?,Gaoua,Dori,Bogandé,Tougan,2,"Pour la région Sirba, le chef-lieu officiel indiqué en 2025 est Bogandé, et non Tenkodogo.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Manga est le chef-lieu de Sirba. Quelle ville faut-il retenir ?,Gaoua,Bogandé,Ouagadougou,Fada N’Gourma,1,"Pour la région Sirba, le chef-lieu officiel indiqué en 2025 est Bogandé, et non Manga.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Ziniaré est le chef-lieu de Sirba. Quelle ville faut-il retenir ?,Banfora,Bogandé,Koudougou,Tenkodogo,1,"Pour la région Sirba, le chef-lieu officiel indiqué en 2025 est Bogandé, et non Ziniaré.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Djibo est le chef-lieu de Sirba. Quelle ville faut-il retenir ?,Bobo-Dioulasso,Ouagadougou,Bogandé,Tougan,2,"Pour la région Sirba, le chef-lieu officiel indiqué en 2025 est Bogandé, et non Djibo.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Banfora est le chef-lieu de Sirba. Quelle ville faut-il retenir ?,Dédougou,Tougan,Bogandé,Djibo,2,"Pour la région Sirba, le chef-lieu officiel indiqué en 2025 est Bogandé, et non Banfora.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Diapaga est le chef-lieu de Sirba. Quelle ville faut-il retenir ?,Kaya,Diapaga,Bogandé,Tougan,2,"Pour la région Sirba, le chef-lieu officiel indiqué en 2025 est Bogandé, et non Diapaga.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Tougan est le chef-lieu de Sirba. Quelle ville faut-il retenir ?,Bogandé,Ouagadougou,Manga,Ouahigouya,0,"Pour la région Sirba, le chef-lieu officiel indiqué en 2025 est Bogandé, et non Tougan.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Ouahigouya est le chef-lieu de Sirba. Quelle ville faut-il retenir ?,Ouagadougou,Koudougou,Banfora,Bogandé,3,"Pour la région Sirba, le chef-lieu officiel indiqué en 2025 est Bogandé, et non Ouahigouya.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Dédougou est le chef-lieu de Soum. Quelle ville faut-il retenir ?,Dédougou,Fada N’Gourma,Dori,Djibo,3,"Pour la région Soum, le chef-lieu officiel indiqué en 2025 est Djibo, et non Dédougou.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Gaoua est le chef-lieu de Soum. Quelle ville faut-il retenir ?,Fada N’Gourma,Ouahigouya,Ouagadougou,Djibo,3,"Pour la région Soum, le chef-lieu officiel indiqué en 2025 est Djibo, et non Gaoua.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Fada N’Gourma est le chef-lieu de Soum. Quelle ville faut-il retenir ?,Ziniaré,Djibo,Kaya,Bobo-Dioulasso,1,"Pour la région Soum, le chef-lieu officiel indiqué en 2025 est Djibo, et non Fada N’Gourma.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Bobo-Dioulasso est le chef-lieu de Soum. Quelle ville faut-il retenir ?,Djibo,Tenkodogo,Ouahigouya,Manga,0,"Pour la région Soum, le chef-lieu officiel indiqué en 2025 est Djibo, et non Bobo-Dioulasso.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Ouagadougou est le chef-lieu de Soum. Quelle ville faut-il retenir ?,Ouahigouya,Dédougou,Djibo,Manga,2,"Pour la région Soum, le chef-lieu officiel indiqué en 2025 est Djibo, et non Ouagadougou.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Kaya est le chef-lieu de Soum. Quelle ville faut-il retenir ?,Djibo,Bogandé,Tougan,Dédougou,0,"Pour la région Soum, le chef-lieu officiel indiqué en 2025 est Djibo, et non Kaya.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Dori est le chef-lieu de Soum. Quelle ville faut-il retenir ?,Dédougou,Diapaga,Djibo,Tougan,2,"Pour la région Soum, le chef-lieu officiel indiqué en 2025 est Djibo, et non Dori.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Koudougou est le chef-lieu de Soum. Quelle ville faut-il retenir ?,Bogandé,Djibo,Ouagadougou,Banfora,1,"Pour la région Soum, le chef-lieu officiel indiqué en 2025 est Djibo, et non Koudougou.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Tenkodogo est le chef-lieu de Soum. Quelle ville faut-il retenir ?,Djibo,Tenkodogo,Ziniaré,Ouagadougou,0,"Pour la région Soum, le chef-lieu officiel indiqué en 2025 est Djibo, et non Tenkodogo.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Manga est le chef-lieu de Soum. Quelle ville faut-il retenir ?,Fada N’Gourma,Ouagadougou,Manga,Djibo,3,"Pour la région Soum, le chef-lieu officiel indiqué en 2025 est Djibo, et non Manga.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Ziniaré est le chef-lieu de Soum. Quelle ville faut-il retenir ?,Gaoua,Djibo,Manga,Fada N’Gourma,1,"Pour la région Soum, le chef-lieu officiel indiqué en 2025 est Djibo, et non Ziniaré.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Bogandé est le chef-lieu de Soum. Quelle ville faut-il retenir ?,Banfora,Ouagadougou,Tenkodogo,Djibo,3,"Pour la région Soum, le chef-lieu officiel indiqué en 2025 est Djibo, et non Bogandé.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Banfora est le chef-lieu de Soum. Quelle ville faut-il retenir ?,Fada N’Gourma,Djibo,Manga,Ouahigouya,1,"Pour la région Soum, le chef-lieu officiel indiqué en 2025 est Djibo, et non Banfora.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Diapaga est le chef-lieu de Soum. Quelle ville faut-il retenir ?,Kaya,Djibo,Tougan,Bogandé,1,"Pour la région Soum, le chef-lieu officiel indiqué en 2025 est Djibo, et non Diapaga.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Tougan est le chef-lieu de Soum. Quelle ville faut-il retenir ?,Banfora,Tenkodogo,Djibo,Koudougou,2,"Pour la région Soum, le chef-lieu officiel indiqué en 2025 est Djibo, et non Tougan.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Ouahigouya est le chef-lieu de Soum. Quelle ville faut-il retenir ?,Gaoua,Tenkodogo,Djibo,Dédougou,2,"Pour la région Soum, le chef-lieu officiel indiqué en 2025 est Djibo, et non Ouahigouya.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Dédougou est le chef-lieu de Tannounyan. Quelle ville faut-il retenir ?,Bogandé,Ouahigouya,Gaoua,Banfora,3,"Pour la région Tannounyan, le chef-lieu officiel indiqué en 2025 est Banfora, et non Dédougou.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Gaoua est le chef-lieu de Tannounyan. Quelle ville faut-il retenir ?,Ziniaré,Manga,Banfora,Bogandé,2,"Pour la région Tannounyan, le chef-lieu officiel indiqué en 2025 est Banfora, et non Gaoua.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Fada N’Gourma est le chef-lieu de Tannounyan. Quelle ville faut-il retenir ?,Ziniaré,Bogandé,Koudougou,Banfora,3,"Pour la région Tannounyan, le chef-lieu officiel indiqué en 2025 est Banfora, et non Fada N’Gourma.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Bobo-Dioulasso est le chef-lieu de Tannounyan. Quelle ville faut-il retenir ?,Diapaga,Dori,Tenkodogo,Banfora,3,"Pour la région Tannounyan, le chef-lieu officiel indiqué en 2025 est Banfora, et non Bobo-Dioulasso.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Ouagadougou est le chef-lieu de Tannounyan. Quelle ville faut-il retenir ?,Dori,Djibo,Banfora,Ouagadougou,2,"Pour la région Tannounyan, le chef-lieu officiel indiqué en 2025 est Banfora, et non Ouagadougou.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Kaya est le chef-lieu de Tannounyan. Quelle ville faut-il retenir ?,Banfora,Manga,Dédougou,Djibo,0,"Pour la région Tannounyan, le chef-lieu officiel indiqué en 2025 est Banfora, et non Kaya.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Dori est le chef-lieu de Tannounyan. Quelle ville faut-il retenir ?,Banfora,Ouagadougou,Ouahigouya,Koudougou,0,"Pour la région Tannounyan, le chef-lieu officiel indiqué en 2025 est Banfora, et non Dori.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Koudougou est le chef-lieu de Tannounyan. Quelle ville faut-il retenir ?,Ziniaré,Dori,Banfora,Ouahigouya,2,"Pour la région Tannounyan, le chef-lieu officiel indiqué en 2025 est Banfora, et non Koudougou.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Tenkodogo est le chef-lieu de Tannounyan. Quelle ville faut-il retenir ?,Ziniaré,Tenkodogo,Dori,Banfora,3,"Pour la région Tannounyan, le chef-lieu officiel indiqué en 2025 est Banfora, et non Tenkodogo.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Manga est le chef-lieu de Tannounyan. Quelle ville faut-il retenir ?,Bogandé,Ouagadougou,Fada N’Gourma,Banfora,3,"Pour la région Tannounyan, le chef-lieu officiel indiqué en 2025 est Banfora, et non Manga.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Ziniaré est le chef-lieu de Tannounyan. Quelle ville faut-il retenir ?,Dédougou,Banfora,Diapaga,Djibo,1,"Pour la région Tannounyan, le chef-lieu officiel indiqué en 2025 est Banfora, et non Ziniaré.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Bogandé est le chef-lieu de Tannounyan. Quelle ville faut-il retenir ?,Tougan,Banfora,Bobo-Dioulasso,Bogandé,1,"Pour la région Tannounyan, le chef-lieu officiel indiqué en 2025 est Banfora, et non Bogandé.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Djibo est le chef-lieu de Tannounyan. Quelle ville faut-il retenir ?,Banfora,Bogandé,Fada N’Gourma,Djibo,0,"Pour la région Tannounyan, le chef-lieu officiel indiqué en 2025 est Banfora, et non Djibo.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Diapaga est le chef-lieu de Tannounyan. Quelle ville faut-il retenir ?,Gaoua,Banfora,Fada N’Gourma,Tougan,1,"Pour la région Tannounyan, le chef-lieu officiel indiqué en 2025 est Banfora, et non Diapaga.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Tougan est le chef-lieu de Tannounyan. Quelle ville faut-il retenir ?,Banfora,Kaya,Tougan,Bobo-Dioulasso,0,"Pour la région Tannounyan, le chef-lieu officiel indiqué en 2025 est Banfora, et non Tougan.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Ouahigouya est le chef-lieu de Tannounyan. Quelle ville faut-il retenir ?,Ouahigouya,Banfora,Bobo-Dioulasso,Tougan,1,"Pour la région Tannounyan, le chef-lieu officiel indiqué en 2025 est Banfora, et non Ouahigouya.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Dédougou est le chef-lieu de Tapoa. Quelle ville faut-il retenir ?,Tenkodogo,Ouahigouya,Fada N’Gourma,Diapaga,3,"Pour la région Tapoa, le chef-lieu officiel indiqué en 2025 est Diapaga, et non Dédougou.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Gaoua est le chef-lieu de Tapoa. Quelle ville faut-il retenir ?,Ouagadougou,Tenkodogo,Diapaga,Dédougou,2,"Pour la région Tapoa, le chef-lieu officiel indiqué en 2025 est Diapaga, et non Gaoua.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Fada N’Gourma est le chef-lieu de Tapoa. Quelle ville faut-il retenir ?,Diapaga,Fada N’Gourma,Dédougou,Bobo-Dioulasso,0,"Pour la région Tapoa, le chef-lieu officiel indiqué en 2025 est Diapaga, et non Fada N’Gourma.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Bobo-Dioulasso est le chef-lieu de Tapoa. Quelle ville faut-il retenir ?,Kaya,Ouagadougou,Diapaga,Ziniaré,2,"Pour la région Tapoa, le chef-lieu officiel indiqué en 2025 est Diapaga, et non Bobo-Dioulasso.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Ouagadougou est le chef-lieu de Tapoa. Quelle ville faut-il retenir ?,Manga,Diapaga,Koudougou,Tenkodogo,1,"Pour la région Tapoa, le chef-lieu officiel indiqué en 2025 est Diapaga, et non Ouagadougou.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Kaya est le chef-lieu de Tapoa. Quelle ville faut-il retenir ?,Diapaga,Bogandé,Koudougou,Kaya,0,"Pour la région Tapoa, le chef-lieu officiel indiqué en 2025 est Diapaga, et non Kaya.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Dori est le chef-lieu de Tapoa. Quelle ville faut-il retenir ?,Kaya,Banfora,Diapaga,Koudougou,2,"Pour la région Tapoa, le chef-lieu officiel indiqué en 2025 est Diapaga, et non Dori.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Koudougou est le chef-lieu de Tapoa. Quelle ville faut-il retenir ?,Ouahigouya,Diapaga,Banfora,Ziniaré,1,"Pour la région Tapoa, le chef-lieu officiel indiqué en 2025 est Diapaga, et non Koudougou.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Tenkodogo est le chef-lieu de Tapoa. Quelle ville faut-il retenir ?,Diapaga,Gaoua,Djibo,Bobo-Dioulasso,0,"Pour la région Tapoa, le chef-lieu officiel indiqué en 2025 est Diapaga, et non Tenkodogo.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Manga est le chef-lieu de Tapoa. Quelle ville faut-il retenir ?,Bobo-Dioulasso,Gaoua,Tougan,Diapaga,3,"Pour la région Tapoa, le chef-lieu officiel indiqué en 2025 est Diapaga, et non Manga.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Ziniaré est le chef-lieu de Tapoa. Quelle ville faut-il retenir ?,Diapaga,Tougan,Ziniaré,Ouahigouya,0,"Pour la région Tapoa, le chef-lieu officiel indiqué en 2025 est Diapaga, et non Ziniaré.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Bogandé est le chef-lieu de Tapoa. Quelle ville faut-il retenir ?,Ziniaré,Fada N’Gourma,Diapaga,Koudougou,2,"Pour la région Tapoa, le chef-lieu officiel indiqué en 2025 est Diapaga, et non Bogandé.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Djibo est le chef-lieu de Tapoa. Quelle ville faut-il retenir ?,Ouahigouya,Fada N’Gourma,Diapaga,Kaya,2,"Pour la région Tapoa, le chef-lieu officiel indiqué en 2025 est Diapaga, et non Djibo.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Banfora est le chef-lieu de Tapoa. Quelle ville faut-il retenir ?,Ouahigouya,Manga,Diapaga,Djibo,2,"Pour la région Tapoa, le chef-lieu officiel indiqué en 2025 est Diapaga, et non Banfora.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Tougan est le chef-lieu de Tapoa. Quelle ville faut-il retenir ?,Tougan,Diapaga,Djibo,Banfora,1,"Pour la région Tapoa, le chef-lieu officiel indiqué en 2025 est Diapaga, et non Tougan.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Ouahigouya est le chef-lieu de Tapoa. Quelle ville faut-il retenir ?,Manga,Dédougou,Gaoua,Diapaga,3,"Pour la région Tapoa, le chef-lieu officiel indiqué en 2025 est Diapaga, et non Ouahigouya.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Dédougou est le chef-lieu de Sourou. Quelle ville faut-il retenir ?,Kaya,Koudougou,Tougan,Bogandé,2,"Pour la région Sourou, le chef-lieu officiel indiqué en 2025 est Tougan, et non Dédougou.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Gaoua est le chef-lieu de Sourou. Quelle ville faut-il retenir ?,Djibo,Diapaga,Tougan,Gaoua,2,"Pour la région Sourou, le chef-lieu officiel indiqué en 2025 est Tougan, et non Gaoua.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Fada N’Gourma est le chef-lieu de Sourou. Quelle ville faut-il retenir ?,Kaya,Dédougou,Diapaga,Tougan,3,"Pour la région Sourou, le chef-lieu officiel indiqué en 2025 est Tougan, et non Fada N’Gourma.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Bobo-Dioulasso est le chef-lieu de Sourou. Quelle ville faut-il retenir ?,Tougan,Manga,Dédougou,Bobo-Dioulasso,0,"Pour la région Sourou, le chef-lieu officiel indiqué en 2025 est Tougan, et non Bobo-Dioulasso.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Ouagadougou est le chef-lieu de Sourou. Quelle ville faut-il retenir ?,Bogandé,Koudougou,Dori,Tougan,3,"Pour la région Sourou, le chef-lieu officiel indiqué en 2025 est Tougan, et non Ouagadougou.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Kaya est le chef-lieu de Sourou. Quelle ville faut-il retenir ?,Koudougou,Manga,Djibo,Tougan,3,"Pour la région Sourou, le chef-lieu officiel indiqué en 2025 est Tougan, et non Kaya.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Dori est le chef-lieu de Sourou. Quelle ville faut-il retenir ?,Tenkodogo,Ziniaré,Tougan,Diapaga,2,"Pour la région Sourou, le chef-lieu officiel indiqué en 2025 est Tougan, et non Dori.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Koudougou est le chef-lieu de Sourou. Quelle ville faut-il retenir ?,Kaya,Ouagadougou,Tougan,Tenkodogo,2,"Pour la région Sourou, le chef-lieu officiel indiqué en 2025 est Tougan, et non Koudougou.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Tenkodogo est le chef-lieu de Sourou. Quelle ville faut-il retenir ?,Tougan,Ouahigouya,Banfora,Kaya,0,"Pour la région Sourou, le chef-lieu officiel indiqué en 2025 est Tougan, et non Tenkodogo.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Manga est le chef-lieu de Sourou. Quelle ville faut-il retenir ?,Ouagadougou,Banfora,Tougan,Dédougou,2,"Pour la région Sourou, le chef-lieu officiel indiqué en 2025 est Tougan, et non Manga.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Ziniaré est le chef-lieu de Sourou. Quelle ville faut-il retenir ?,Dori,Koudougou,Banfora,Tougan,3,"Pour la région Sourou, le chef-lieu officiel indiqué en 2025 est Tougan, et non Ziniaré.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Bogandé est le chef-lieu de Sourou. Quelle ville faut-il retenir ?,Tougan,Bobo-Dioulasso,Fada N’Gourma,Dori,0,"Pour la région Sourou, le chef-lieu officiel indiqué en 2025 est Tougan, et non Bogandé.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Djibo est le chef-lieu de Sourou. Quelle ville faut-il retenir ?,Djibo,Tougan,Koudougou,Dori,1,"Pour la région Sourou, le chef-lieu officiel indiqué en 2025 est Tougan, et non Djibo.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Banfora est le chef-lieu de Sourou. Quelle ville faut-il retenir ?,Manga,Tougan,Djibo,Ouahigouya,1,"Pour la région Sourou, le chef-lieu officiel indiqué en 2025 est Tougan, et non Banfora.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Diapaga est le chef-lieu de Sourou. Quelle ville faut-il retenir ?,Djibo,Tougan,Diapaga,Koudougou,1,"Pour la région Sourou, le chef-lieu officiel indiqué en 2025 est Tougan, et non Diapaga.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Ouahigouya est le chef-lieu de Sourou. Quelle ville faut-il retenir ?,Manga,Ouahigouya,Bobo-Dioulasso,Tougan,3,"Pour la région Sourou, le chef-lieu officiel indiqué en 2025 est Tougan, et non Ouahigouya.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Dédougou est le chef-lieu de Yaadga. Quelle ville faut-il retenir ?,Tougan,Ouahigouya,Fada N’Gourma,Bogandé,1,"Pour la région Yaadga, le chef-lieu officiel indiqué en 2025 est Ouahigouya, et non Dédougou.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Gaoua est le chef-lieu de Yaadga. Quelle ville faut-il retenir ?,Djibo,Ouahigouya,Fada N’Gourma,Bogandé,1,"Pour la région Yaadga, le chef-lieu officiel indiqué en 2025 est Ouahigouya, et non Gaoua.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un document indique par erreur que Fada N’Gourma est le chef-lieu de Yaadga. Quelle ville faut-il retenir ?,Dori,Gaoua,Ouagadougou,Ouahigouya,3,"Pour la région Yaadga, le chef-lieu officiel indiqué en 2025 est Ouahigouya, et non Fada N’Gourma.",false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un tableau attribue Dédougou à la région Djôrô. Quelle région correspond réellement à ce chef-lieu ?,Nazinon,Bankui,Kuilsé,Kadiogo,1,Dédougou est associé officiellement à la région Bankui; l’attribution à Djôrô est donc incorrecte.,false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un tableau attribue Dédougou à la région Goulmou. Quelle région correspond réellement à ce chef-lieu ?,Djôrô,Goulmou,Bankui,Oubri,2,Dédougou est associé officiellement à la région Bankui; l’attribution à Goulmou est donc incorrecte.,false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un tableau attribue Dédougou à la région Guiriko. Quelle région correspond réellement à ce chef-lieu ?,Goulmou,Bankui,Nakambé,Kuilsé,1,Dédougou est associé officiellement à la région Bankui; l’attribution à Guiriko est donc incorrecte.,false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un tableau attribue Dédougou à la région Kadiogo. Quelle région correspond réellement à ce chef-lieu ?,Djôrô,Nazinon,Soum,Bankui,3,Dédougou est associé officiellement à la région Bankui; l’attribution à Kadiogo est donc incorrecte.,false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
Burkina Faso,BEPC,Un tableau attribue Dédougou à la région Kuilsé. Quelle région correspond réellement à ce chef-lieu ?,Djôrô,Goulmou,Kadiogo,Bankui,3,Dédougou est associé officiellement à la région Bankui; l’attribution à Kuilsé est donc incorrecte.,false,"Présidence du Faso, Conseil des ministres du 2 juillet 2025",validated
